Player Number,Height (cm),Weight (kg)
15049,182.88,78.9
15050,187.96,79.8
15051,175.26,77.1
15052,182.88,79.8
15053,185.42,76.2
15054,170.18,64.9
15055,170.18,68.9
15056,152.4,69.9
15057,172.72,68
15058,187.96,74.8
15059,193.04,97.1
15060,185.42,79.8
15061,152.4,64.9
15062,152.4,69.9
15063,152.4,83.9
15064,165.1,68.9
15065,152.4,69.9
15066,187.96,74.8
15067,175.26,69.9
15068,190.5,92.1
15069,185.42,72.1
15070,187.96,82.1
15071,167.64,68
15072,152.4,78
15073,182.88,76.2
15074,170.18,69.9
15075,187.96,83
15076,182.88,81.2
15077,182.88,74.8
15078,165.1,66.2
15079,154.94,72.1
15080,182.88,73.9
15081,193.04,79.8
15082,154.94,74.8
15083,152.4,67.1
15084,172.72,67.1
15085,182.88,72.1
15086,182.88,81.2
15087,187.96,76.2
15088,175.26,67.1
15089,193.04,84.8
15090,182.88,74.8
15091,182.88,78
15092,182.88,81.2
15093,182.88,83.9
15094,185.42,78
15095,175.26,69.9
15096,185.42,79.8
15097,187.96,78
15098,182.88,78.9
15099,152.4,69.9
15100,185.42,78.9
15101,172.72,69.9
15102,154.94,76.2
15103,182.88,72.1
15104,185.42,78
15105,152.4,73
15106,190.5,93.9
15107,152.4,66.2
15108,190.5,82.1
15109,172.72,67.1
15110,187.96,83.9
15111,175.26,74.8
15112,172.72,69.9
15113,187.96,88.9
15114,182.88,78
15115,182.88,88
15116,175.26,78.9
15117,152.4,64.9
15118,175.26,64.9
15119,187.96,84.8
15120,152.4,78
15121,167.64,72.1
15122,154.94,68
15123,187.96,78
15124,190.5,83
15125,182.88,76.2
15126,187.96,83
15127,172.72,64.9
15128,182.88,77.1
15129,167.64,68
15130,185.42,78
15131,182.88,64.9
15132,195.58,83.9
15133,152.4,76.2
15134,182.88,73
15135,154.94,74.8
15136,172.72,74.8
15137,187.96,88
15138,185.42,78
15139,154.94,63
15140,182.88,71.2
15141,175.26,76.2
15142,172.72,63
15143,152.4,72.1
15144,182.88,77.1
15145,187.96,77.1
15146,165.1,60.8
15147,195.58,88
15148,152.4,74.8
15149,187.96,81.2
15150,182.88,74.8
15151,152.4,67.1
15152,175.26,66.2
15153,182.88,83
15154,187.96,78
15155,172.72,72.1
15156,193.04,89.8
15157,187.96,78
15158,175.26,78
15159,185.42,78
15160,187.96,77.1
15161,182.88,69.9
15162,193.04,83
15163,175.26,72.1
15164,167.64,67.1
15165,152.4,72.1
15166,152.4,73.9
15167,175.26,73
15168,152.4,76.2
15169,187.96,82.1
15170,170.18,66.2
15171,170.18,72.1
15172,152.4,76.2
15173,187.96,84.8
15174,170.18,64
15175,154.94,78
15176,175.26,69.9
15177,152.4,68
15178,154.94,78
15179,170.18,74.8
15180,152.4,69.9
15181,154.94,69.9
15182,154.94,79.8
15183,167.64,59.9
15184,185.42,78.9
15185,170.18,59.9
15186,165.1,64
15187,190.5,79.8
15188,152.4,91.2
15189,182.88,73
15190,154.94,81.2
15191,185.42,68
15192,182.88,73.9
15193,185.42,82.1
15194,187.96,79.8
15195,187.96,84.8
15196,190.5,88.9
15197,190.5,77.1
15198,172.72,66.2
15199,172.72,71.2
15200,172.72,67.1
15201,193.04,83.9
15202,193.04,93
15203,172.72,72.1
15204,175.26,67.1
15205,187.96,84.8
15206,193.04,89.8
15207,182.88,69.9
15208,187.96,84.8
15209,170.18,74.8
15210,185.42,83
15211,170.18,64.9
15212,190.5,86.2
15213,182.88,79.8
15214,182.88,84.8
15215,170.18,68
15216,154.94,76.2
15217,185.42,76.2
15218,152.4,68.9
15219,154.94,78.9
15220,175.26,74.8
15221,190.5,83.9
15222,185.42,84.8
15223,170.18,64.9
15224,170.18,64.9
15225,187.96,83.9
15226,152.4,68
15227,182.88,77.1
15228,154.94,72.1
15229,187.96,83
15230,185.42,81.2
15231,193.04,83.9
15232,187.96,83.9
15233,182.88,82.1
15234,195.58,87.1
15235,193.04,82.1
15236,154.94,74.8
15237,175.26,73
15238,187.96,73.9
15239,152.4,74.8
15240,167.64,69.9
15241,182.88,83.9
15242,182.88,78
15243,152.4,74.8
15244,154.94,77.1
15245,182.88,76.2
15246,182.88,73
15247,170.18,64.9
15248,170.18,68.9
15249,154.94,73.9
15250,187.96,78.9
15251,152.4,72.1
15252,154.94,68.9
15253,185.42,83.9
15254,154.94,73.9
15255,154.94,79.8
15256,185.42,83.9
15257,187.96,78.9
15258,175.26,69.9
15259,175.26,73
15260,160.02,62.1
15261,187.96,77.1
15262,170.18,60.8
15263,170.18,67.1
15264,152.4,74.8
15265,193.04,83.9
15266,154.94,71.2
15267,185.42,84.8
15268,154.94,72.1
15269,154.94,73
15270,182.88,79.8
15271,195.58,92.1
15272,154.94,73.9
15273,175.26,71.2
15274,185.42,77.1
15275,185.42,76.2
15276,187.96,82.1
15277,154.94,72.1
15278,152.4,72.1
15279,182.88,73.9
15280,193.04,84.8
15281,193.04,88
15282,170.18,64.9
15283,185.42,74.8
15284,193.04,84.8
15285,152.4,71.2
15286,175.26,68.9
15287,175.26,66.2
15288,187.96,78.9
15289,175.26,73.9
15290,187.96,79.8
15291,154.94,72.1
15292,170.18,63
15293,154.94,71.2
15294,175.26,69.9
15295,175.26,71.2
15296,187.96,78.9
15297,152.4,69.9
15298,187.96,77.1
15299,182.88,73.9
15300,185.42,78
15301,175.26,68
15302,187.96,77.1
15303,152.4,63
15304,182.88,71.2
15305,154.94,69.9
15306,182.88,78.9
15307,172.72,67.1
15308,154.94,78
15309,154.94,74.8
15310,187.96,81.2
15311,190.5,78
15312,152.4,83.9
15313,185.42,78.9
15314,154.94,71.2
15315,165.1,64
15316,154.94,74.8
15317,170.18,69.9
15318,187.96,77.1
15319,185.42,79.8
15320,154.94,78
15321,182.88,79.8
15322,170.18,68.9
15323,175.26,74.8
15324,172.72,69.9
15325,175.26,73.9
15326,185.42,78
15327,185.42,83.9
15328,175.26,68.9
15329,187.96,78
15330,182.88,64.9
15331,182.88,78.9
15332,190.5,93.9
15333,154.94,72.1
15334,187.96,78
15335,182.88,79.8
15336,175.26,74.8
15337,154.94,77.1
15338,182.88,78.9
15339,190.5,84.8
15340,152.4,74.8
15341,152.4,73.9
15342,154.94,74.8
15343,185.42,83
15344,182.88,81.2
15345,190.5,76.2
15346,154.94,68.9
15347,175.26,69.9
15348,182.88,79.8
15349,185.42,78
15350,182.88,77.1
15351,154.94,71.2
15352,182.88,73
15353,154.94,71.2
15354,185.42,78.9
15355,154.94,62.1
15356,175.26,69.9
15357,182.88,79.8
15358,182.88,83.9
15359,185.42,79.8
15360,175.26,71.2
15361,154.94,72.1
15362,165.1,55.8
15363,187.96,78
15364,172.72,69.9
15365,190.5,84.8
15366,154.94,78
15367,175.26,73
15368,170.18,64
15369,193.04,83.9
15370,185.42,77.1
15371,170.18,69.9
15372,193.04,96.2
15373,182.88,74.8
15374,170.18,64.9
15375,170.18,64.9
15376,175.26,84.8
15377,185.42,74.8
15378,152.4,77.1
15379,154.94,77.1
15380,167.64,64.9
15381,152.4,83
15382,185.42,83.9
15383,152.4,74.8
15384,172.72,68.9
15385,187.96,78
15386,175.26,69.9
15387,187.96,84.8
15388,172.72,72.1
15389,170.18,68
15390,187.96,78.9
15391,175.26,77.1
15392,198.12,83.9
15393,182.88,81.2
15394,182.88,74.8
15395,187.96,81.2
15396,190.5,84.8
15397,152.4,68
15398,154.94,78.9
15399,203.2,96.2
15400,182.88,79.8
15401,185.42,74.8
15402,175.26,74.8
15403,190.5,92.1
15404,182.88,82.1
15405,152.4,73.9
15406,182.88,72.1
15407,154.94,78
15408,190.5,83.9
15409,152.4,76.2
15410,172.72,64
15411,187.96,81.2
15412,154.94,83.9
15413,167.64,67.1
15414,170.18,64
15415,175.26,63
15416,152.4,76.2
15417,195.58,92.1
15418,182.88,73
15419,152.4,78
15420,172.72,68.9
15421,185.42,74.8
15422,187.96,78.9
15423,182.88,81.2
15424,185.42,73.9
15425,175.26,73
15426,193.04,88
15427,170.18,64.9
15428,152.4,72.1
15429,187.96,78.9
15430,190.5,76.2
15431,170.18,67.1
15432,175.26,73
15433,195.58,86.2
15434,182.88,72.1
15435,193.04,89.8
15436,190.5,78
15437,182.88,71.2
15438,187.96,77.1
15439,154.94,79.8
15440,190.5,83
15441,152.4,82.1
15442,175.26,69.9
15443,182.88,73.9
15444,152.4,72.1
15445,154.94,72.1
15446,175.26,73
15447,170.18,68
15448,182.88,78
15449,185.42,73
15450,185.42,82.1
15451,152.4,73
15452,175.26,72.1
15453,175.26,73
15454,187.96,79.8
15455,175.26,68
15456,154.94,68
15457,175.26,73.9
15458,170.18,62.1
15459,193.04,79.8
15460,152.4,77.1
15461,182.88,68.9
15462,182.88,73
15463,185.42,69.9
15464,175.26,73.9
15465,170.18,68.9
15466,187.96,82.1
15467,167.64,60.8
15468,187.96,88.9
15469,154.94,68.9
15470,182.88,73
15471,185.42,69.9
15472,154.94,68.9
15473,187.96,84.8
15474,182.88,82.1
15475,182.88,76.2
15476,172.72,63
15477,154.94,77.1
15478,175.26,73
15479,175.26,73
15480,175.26,69.9
15481,190.5,87.1
15482,152.4,68.9
15483,167.64,73
15484,187.96,79.8
15485,152.4,69.9
15486,190.5,87.1
15487,175.26,73
15488,175.26,69.9
15489,190.5,86.2
15490,193.04,87.1
15491,185.42,72.1
15492,154.94,68.9
15493,187.96,83
15494,185.42,77.1
15495,185.42,74.8
15496,182.88,77.1
15497,175.26,72.1
15498,190.5,68.9
15499,193.04,84.8
15500,154.94,72.1
15501,152.4,74.8
15502,154.94,74.8
15503,182.88,77.1
15504,200.66,74.8
15505,170.18,67.1
15506,152.4,74.8
15507,152.4,69.9
15508,185.42,74.8
15509,154.94,74.8
15510,193.04,93
15511,193.04,81.2
15512,195.58,81.2
15513,152.4,68.9
15514,152.4,71.2
15515,190.5,83.9
15516,167.64,59.9
15517,154.94,73.9
15518,187.96,88
15519,193.04,82.1
15520,152.4,71.2
15521,172.72,78
15522,193.04,93.9
15523,152.4,78.9
15524,152.4,74.8
15525,185.42,77.1
15526,182.88,74.8
15527,175.26,77.1
15528,175.26,68.9
15529,185.42,72.1
15530,154.94,74.8
15531,154.94,78
15532,152.4,78
15533,187.96,76.2
15534,170.18,69.9
15535,154.94,78.9
15536,175.26,74.8
15537,152.4,78
15538,175.26,66.2
15539,175.26,68
15540,185.42,78
15541,170.18,66.2
15542,182.88,76.2
15543,175.26,66.2
15544,152.4,73
15545,154.94,73
15546,182.88,73.9
15547,185.42,79.8
15548,172.72,71.2
15549,152.4,69.9
15550,175.26,64.9
15551,154.94,77.1
15552,152.4,69.9
15553,187.96,79.8
15554,182.88,72.1
15555,170.18,69.9
15556,185.42,78.9
15557,187.96,84.8
15558,152.4,74.8
15559,187.96,78.9
15560,185.42,83
15561,182.88,79.8
15562,185.42,73
15563,170.18,73.9
15564,154.94,79.8
15565,152.4,64.9
15566,154.94,86.2
15567,190.5,83
15568,175.26,64.9
15569,152.4,73.9
15570,193.04,83.9
15571,175.26,68
15572,193.04,84.8
15573,187.96,77.1
15574,198.12,78.9
15575,182.88,74.8
15576,182.88,74.8
15577,182.88,79.8
15578,193.04,86.2
15579,172.72,69.9
15580,175.26,71.2
15581,182.88,78
15582,172.72,64.9
15583,182.88,78.9
15584,152.4,78
15585,182.88,86.2
15586,175.26,74.8
15587,187.96,74.8
15588,185.42,76.2
15589,170.18,67.1
15590,154.94,73
15591,182.88,72.1
15592,182.88,74.8
15593,182.88,77.1
15594,187.96,79.8
15595,182.88,69.9
15596,167.64,73.9
15597,152.4,72.1
15598,152.4,73
15599,187.96,83
15600,172.72,71.2
15601,193.04,88
15602,195.58,89.8
15603,154.94,72.1
15604,154.94,68.9
15605,152.4,73.9
15606,152.4,67.1
15607,175.26,64
15608,172.72,63
15609,185.42,81.2
15610,193.04,76.2
15611,182.88,76.2
15612,182.88,81.2
15613,182.88,78
15614,193.04,89.8
15615,152.4,69.9
15616,172.72,66.2
15617,172.72,69.9
15618,182.88,73
15619,152.4,76.2
15620,182.88,87.1
15621,195.58,77.1
15622,193.04,83
15623,152.4,73.9
15624,187.96,78.9
15625,152.4,71.2
15626,187.96,79.8
15627,152.4,64
15628,172.72,69.9
15629,170.18,68
15630,170.18,72.1
15631,182.88,72.1
15632,182.88,73.9
15633,172.72,69.9
15634,175.26,68
15635,175.26,72.1
15636,182.88,84.8
15637,187.96,86.2
15638,182.88,76.2
15639,182.88,77.1
15640,185.42,83.9
15641,172.72,68
15642,152.4,78.9
15643,185.42,86.2
15644,172.72,68
15645,175.26,77.1
15646,152.4,76.2
15647,187.96,79.8
15648,175.26,69.9
15649,170.18,72.1
15650,190.5,88
15651,154.94,69.9
15652,185.42,76.2
15653,187.96,73.9
15654,190.5,79.8
15655,152.4,86.2
15656,187.96,89.8
15657,152.4,74.8
15658,193.04,88.9
15659,182.88,69.9
15660,182.88,78
15661,187.96,82.1
15662,187.96,83
15663,185.42,84.8
15664,190.5,86.2
15665,175.26,68
15666,170.18,68
15667,152.4,71.2
15668,172.72,67.1
15669,170.18,71.2
15670,175.26,71.2
15671,154.94,72.1
15672,152.4,77.1
15673,182.88,72.1
15674,152.4,69.9
15675,187.96,83.9
15676,175.26,69.9
15677,170.18,64.9
15678,182.88,77.1
15679,154.94,77.1
15680,152.4,73.9
15681,187.96,78
15682,175.26,69.9
15683,190.5,89.8
15684,154.94,68.9
15685,165.1,64.9
15686,182.88,76.2
15687,193.04,88
15688,154.94,73
15689,175.26,66.2
15690,187.96,87.1
15691,187.96,81.2
15692,182.88,77.1
15693,175.26,67.1
15694,165.1,66.2
15695,175.26,76.2
15696,182.88,73
15697,185.42,83
15698,193.04,82.1
15699,190.5,88.9
15700,182.88,76.2
15701,170.18,68.9
15702,187.96,79.8
15703,182.88,82.1
15704,152.4,69.9
15705,182.88,79.8
15706,185.42,78.9
15707,182.88,79.8
15708,182.88,76.2
15709,187.96,87.1
15710,175.26,77.1
15711,170.18,68
15712,182.88,76.2
15713,182.88,78.9
15714,182.88,73.9
15715,185.42,82.1
15716,182.88,81.2
15717,152.4,74.8
15718,182.88,87.1
15719,187.96,81.2
15720,172.72,68
15721,175.26,66.2
15722,182.88,77.1
15723,187.96,78.9
15724,185.42,78.9
15725,152.4,68
15726,182.88,77.1
15727,172.72,69.9
15728,187.96,83.9
15729,187.96,81.2
15730,185.42,86.2
15731,154.94,78.9
15732,175.26,68
15733,172.72,66.2
15734,172.72,68
15735,154.94,72.1
15736,175.26,68
15737,187.96,78.9
15738,154.94,74.8
15739,154.94,77.1
15740,185.42,77.1
15741,185.42,76.2
15742,154.94,73
15743,154.94,78.9
15744,182.88,82.1
15745,154.94,74.8
15746,190.5,87.1
15747,185.42,78
15748,185.42,83
15749,187.96,77.1
15750,185.42,79.8
15751,172.72,66.2
15752,152.4,84.8
15753,187.96,81.2
15754,190.5,82.1
15755,193.04,82.1
15756,154.94,76.2
15757,152.4,74.8
15758,185.42,73
15759,175.26,72.1
15760,172.72,71.2
15761,193.04,88
15762,190.5,88
15763,152.4,78
15764,152.4,74.8
15765,154.94,68
15766,175.26,69.9
15767,152.4,78.9
15768,182.88,72.1
15769,182.88,78
15770,185.42,79.8
15771,182.88,77.1
15772,154.94,76.2
15773,182.88,74.8
15774,193.04,88
15775,182.88,74.8
15776,152.4,74.8
15777,172.72,63
15778,187.96,83.9
15779,182.88,84.8
15780,152.4,79.8
15781,170.18,63
15782,187.96,78.9
15783,182.88,78
15784,185.42,81.2
15785,182.88,79.8
15786,170.18,67.1
15787,152.4,74.8
15788,182.88,74.8
15789,182.88,76.2
15790,182.88,72.1
15791,185.42,79.8
15792,187.96,82.1
15793,182.88,77.1
15794,185.42,79.8
15795,187.96,88.9
15796,190.5,84.8
15797,182.88,78.9
15798,182.88,77.1
15799,154.94,73
15800,195.58,83.9
15801,190.5,83.9
15802,152.4,73
15803,182.88,81.2
15804,152.4,76.2
15805,154.94,72.1
15806,170.18,73
15807,195.58,84.8
15808,187.96,84.8
15809,193.04,94.8
15810,175.26,68
15811,182.88,73
15812,152.4,73
15813,152.4,72.1
15814,185.42,78.9
15815,152.4,69.9
15816,154.94,73.9
15817,152.4,74.8
15818,185.42,78
15819,152.4,76.2
15820,175.26,67.1
15821,187.96,81.2
15822,152.4,68.9
15823,152.4,73
15824,175.26,71.2
15825,152.4,72.1
15826,187.96,83
15827,190.5,81.2
15828,187.96,82.1
15829,187.96,83.9
15830,187.96,79.8
15831,152.4,72.1
15832,190.5,79.8
15833,175.26,68
15834,154.94,63
15835,187.96,74.8
15836,187.96,86.2
15837,152.4,69.9
15838,154.94,76.2
15839,152.4,74.8
15840,170.18,74.8
15841,190.5,86.2
15842,154.94,73.9
15843,182.88,69.9
15844,182.88,78
15845,185.42,81.2
15846,154.94,74.8
15847,154.94,81.2
15848,187.96,82.1
15849,172.72,68.9
15850,182.88,86.2
15851,152.4,72.1
15852,190.5,88.9
15853,154.94,77.1
15854,190.5,88
15855,187.96,81.2
15856,193.04,88
15857,185.42,76.2
15858,152.4,73
15859,152.4,68
15860,175.26,73
15861,182.88,72.1
15862,185.42,77.1
15863,182.88,74.8
15864,175.26,68
15865,162.56,64.9
15866,154.94,78
15867,182.88,81.2
15868,154.94,81.2
15869,187.96,89.8
15870,182.88,79.8
15871,154.94,82.1
15872,170.18,64.9
15873,175.26,73
15874,170.18,58.1
15875,182.88,76.2
15876,175.26,69.9
15877,175.26,74.8
15878,175.26,74.8
15879,167.64,71.2
15880,190.5,83
15881,172.72,73
15882,190.5,86.2
15883,170.18,59
15884,185.42,79.8
15885,152.4,69.9
15886,172.72,66.2
15887,154.94,79.8
15888,152.4,77.1
15889,185.42,79.8
15890,190.5,87.1
15891,182.88,77.1
15892,182.88,83
15893,190.5,88
15894,175.26,74.8
15895,154.94,73.9
15896,175.26,71.2
15897,175.26,74.8
15898,152.4,72.1
15899,175.26,73.9
15900,182.88,81.2
15901,187.96,73.9
15902,172.72,66.2
15903,185.42,77.1
15904,172.72,71.2
15905,185.42,81.2
15906,187.96,79.8
15907,182.88,72.1
15908,198.12,92.1
15909,190.5,82.1
15910,152.4,73.9
15911,187.96,89.8
15912,170.18,64
15913,185.42,77.1
15914,190.5,84.8
15915,182.88,79.8
15916,154.94,78.9
15917,170.18,72.1
15918,182.88,79.8
15919,175.26,79.8
15920,190.5,102.1
15921,154.94,78.9
15922,190.5,83
15923,190.5,88.9
15924,182.88,78.9
15925,185.42,82.1
15926,182.88,73
15927,185.42,73.9
15928,175.26,72.1
15929,167.64,64.9
15930,193.04,82.1
15931,175.26,69.9
15932,193.04,84.8
15933,175.26,73.9
15934,190.5,83
15935,182.88,59.9
15936,187.96,76.2
15937,172.72,72.1
15938,185.42,73.9
15939,182.88,71.2
15940,185.42,78
15941,185.42,78.9
15942,167.64,72.1
15943,185.42,79.8
15944,170.18,72.1
15945,182.88,81.2
15946,154.94,83
15947,185.42,87.1
15948,152.4,68
15949,167.64,63
15950,190.5,84.8
15951,152.4,78.9
15952,157.48,59.9
15953,175.26,74.8
15954,152.4,78
15955,167.64,64.9
15956,152.4,66.2
15957,175.26,72.1
15958,182.88,78.9
15959,190.5,89.8
15960,182.88,74.8
15961,152.4,72.1
15962,172.72,63
15963,154.94,79.8
15964,170.18,64
15965,152.4,72.1
15966,182.88,77.1
15967,185.42,78
15968,175.26,74.8
15969,152.4,74.8
15970,182.88,76.2
15971,167.64,64.9
15972,152.4,73
15973,152.4,72.1
15974,154.94,82.1
15975,154.94,73.9
15976,170.18,72.1
15977,195.58,91.2
15978,154.94,72.1
15979,152.4,71.2
15980,175.26,66.2
15981,182.88,78
15982,190.5,88
15983,187.96,79.8
15984,185.42,88
15985,182.88,69.9
15986,154.94,82.1
15987,185.42,79.8
15988,152.4,73.9
15989,175.26,68
15990,170.18,68.9
15991,152.4,69.9
15992,190.5,83.9
15993,182.88,81.2
15994,187.96,83
15995,187.96,88
15996,190.5,78
15997,182.88,73
15998,175.26,73
15999,172.72,66.2
16000,175.26,68.9
16001,182.88,73
16002,154.94,81.2
16003,152.4,72.1
16004,182.88,74.8
16005,175.26,76.2
16006,182.88,74.8
16007,182.88,78
16008,182.88,78
16009,198.12,89.8
16010,154.94,72.1
16011,154.94,73.9
16012,175.26,69.9
16013,172.72,66.2
16014,172.72,76.2
16015,187.96,83
16016,187.96,86.2
16017,175.26,76.2
16018,185.42,73.9
16019,170.18,64
16020,154.94,78
16021,175.26,71.2
16022,154.94,69.9
16023,185.42,77.1
16024,187.96,79.8
16025,193.04,81.2
16026,185.42,77.1
16027,152.4,76.2
16028,182.88,66.2
16029,182.88,73
16030,187.96,81.2
16031,187.96,87.1
16032,175.26,67.1
16033,152.4,78
16034,175.26,69.9
16035,187.96,83
16036,154.94,69.9
16037,175.26,68
16038,187.96,87.1
16039,175.26,60.8
16040,172.72,64.9
16041,154.94,76.2
16042,154.94,72.1
16043,193.04,83.9
16044,167.64,67.1
16045,187.96,69.9
16046,152.4,68
16047,182.88,83.9
16048,185.42,86.2
16049,190.5,88.9
16050,182.88,78.9
16051,182.88,73
16052,167.64,66.2
16053,187.96,78.9
16054,175.26,69.9
16055,170.18,68
16056,172.72,64.9
16057,175.26,67.1
16058,187.96,76.2
16059,175.26,73
16060,185.42,83.9
16061,152.4,69.9
16062,154.94,76.2
16063,187.96,86.2
16064,187.96,82.1
16065,190.5,92.1
16066,160.02,63
16067,175.26,69.9
16068,190.5,83.9
16069,154.94,78
16070,195.58,93.9
16071,167.64,64.9
16072,170.18,60.8
16073,154.94,78.9
16074,152.4,69.9
16075,182.88,78.9
16076,190.5,74.8
16077,175.26,68
16078,152.4,72.1
16079,175.26,64.9
16080,154.94,79.8
16081,170.18,72.1
16082,154.94,78.9
16083,175.26,68
16084,152.4,72.1
16085,152.4,79.8
16086,152.4,69.9
16087,187.96,83.9
16088,182.88,82.1
16089,170.18,72.1
16090,193.04,86.2
16091,175.26,73.9
16092,170.18,62.1
16093,182.88,69.9
16094,154.94,74.8
16095,182.88,78.9
16096,182.88,72.1
16097,193.04,83
16098,190.5,88
16099,185.42,79.8
16100,182.88,82.1
16101,175.26,67.1
16102,175.26,71.2
16103,154.94,78
16104,175.26,78.9
16105,187.96,98.9
16106,152.4,76.2
16107,152.4,68.9
16108,154.94,69.9
16109,170.18,67.1
16110,187.96,83.9
16111,187.96,84.8
16112,152.4,74.8
16113,175.26,64
16114,182.88,71.2
16115,175.26,81.2
16116,175.26,74.8
16117,172.72,73.9
16118,182.88,81.2
16119,152.4,78
16120,187.96,79.8
16121,185.42,83
16122,185.42,91.2
16123,193.04,88
16124,167.64,64
16125,185.42,79.8
16126,175.26,59
16127,187.96,89.8
16128,182.88,91.2
16129,182.88,71.2
16130,182.88,73
16131,182.88,82.1
16132,187.96,79.8
16133,187.96,82.1
16134,187.96,74.8
16135,175.26,66.2
16136,182.88,77.1
16137,154.94,73
16138,170.18,69.9
16139,187.96,76.2
16140,154.94,73.9
16141,172.72,69.9
16142,187.96,82.1
16143,182.88,73
16144,152.4,68
16145,193.04,94.8
16146,154.94,78
16147,193.04,89.8
16148,187.96,79.8
16149,154.94,83.9
16150,185.42,79.8
16151,172.72,66.2
16152,185.42,74.8
16153,157.48,60.8
16154,193.04,88
16155,152.4,73
16156,152.4,69.9
16157,190.5,91.2
16158,152.4,72.1
16159,182.88,82.1
16160,190.5,93
16161,175.26,64.9
16162,152.4,68
16163,172.72,73
16164,182.88,73
16165,187.96,89.8
16166,172.72,69.9
16167,152.4,74.8
16168,152.4,73
16169,152.4,73
16170,170.18,64.9
16171,175.26,74.8
16172,182.88,79.8
16173,182.88,78.9
16174,152.4,73
16175,187.96,78.9
16176,187.96,84.8
16177,170.18,74.8
16178,152.4,69.9
16179,187.96,83
16180,182.88,74.8
16181,185.42,82.1
16182,182.88,78.9
16183,193.04,88
16184,187.96,74.8
16185,172.72,67.1
16186,175.26,69.9
16187,170.18,64.9
16188,175.26,68
16189,187.96,77.1
16190,190.5,86.2
16191,185.42,89.8
16192,200.66,93
16193,175.26,78
16194,185.42,86.2
16195,172.72,72.1
16196,195.58,97.1
16197,154.94,78.9
16198,195.58,91.2
16199,182.88,86.2
16200,175.26,68
16201,187.96,74.8
16202,190.5,83.9
16203,190.5,77.1
16204,182.88,73
16205,182.88,78
16206,185.42,81.2
16207,182.88,67.1
16208,190.5,88.9
16209,152.4,83
16210,185.42,78.9
16211,182.88,72.1
16212,175.26,67.1
16213,187.96,82.1
16214,175.26,71.2
16215,182.88,78.9
16216,182.88,78
16217,154.94,81.2
16218,187.96,79.8
16219,175.26,71.2
16220,193.04,83.9
16221,154.94,78.9
16222,182.88,78
16223,185.42,86.2
16224,172.72,72.1
16225,154.94,77.1
16226,193.04,84.8
16227,170.18,64
16228,187.96,84.8
16229,187.96,87.1
16230,154.94,84.8
16231,182.88,86.2
16232,154.94,74.8
16233,185.42,78.9
16234,190.5,93
16235,193.04,78
16236,175.26,68
16237,187.96,88.9
16238,185.42,76.2
16239,175.26,69.9
16240,182.88,82.1
16241,182.88,77.1
16242,154.94,73.9
16243,172.72,71.2
16244,182.88,73.9
16245,175.26,68
16246,182.88,78.9
16247,152.4,78.9
16248,182.88,79.8
16249,154.94,78
16250,185.42,83
16251,185.42,73
16252,182.88,82.1
16253,175.26,71.2
16254,193.04,83.9
16255,187.96,92.1
16256,152.4,73
16257,190.5,84.8
16258,190.5,89.8
16259,185.42,79.8
16260,165.1,64.9
16261,187.96,88.9
16262,154.94,77.1
16263,190.5,87.1
16264,154.94,79.8
16265,182.88,77.1
16266,187.96,88
16267,185.42,79.8
16268,175.26,79.8
16269,182.88,73.9
16270,154.94,77.1
16271,152.4,69.9
16272,167.64,59
16273,185.42,76.2
16274,187.96,73
16275,182.88,73.9
16276,182.88,82.1
16277,182.88,73.9
16278,152.4,71.2
16279,152.4,69.9
16280,187.96,83.9
16281,170.18,64.9
16282,190.5,78
16283,152.4,68.9
16284,187.96,93.9
16285,175.26,76.2
16286,187.96,79.8
16287,193.04,83
16288,182.88,82.1
16289,187.96,83.9
16290,187.96,86.2
16291,187.96,84.8
16292,154.94,72.1
16293,175.26,72.1
16294,154.94,68
16295,170.18,69.9
16296,175.26,69.9
16297,154.94,67.1
16298,187.96,93
16299,187.96,89.8
16300,152.4,77.1
16301,175.26,73
16302,175.26,69.9
16303,172.72,69.9
16304,152.4,79.8
16305,175.26,73.9
16306,182.88,71.2
16307,172.72,66.2
16308,187.96,73.9
16309,152.4,68.9
16310,170.18,67.1
16311,175.26,69.9
16312,182.88,78
16313,182.88,74.8
16314,154.94,74.8
16315,170.18,64.9
