,height_cm,weight_kgs
14496,182.88,73.0
14497,185.42,84.8
14498,154.94,73.9
14499,193.04,88.0
14500,152.4,74.8
14501,152.4,74.8
14502,182.88,79.8
14503,182.88,78.9
14504,187.96,79.8
14505,172.72,73.9
14506,190.5,81.2
14507,175.26,73.9
14508,182.88,78.9
14509,154.94,83.9
14510,175.26,68.9
14511,172.72,69.9
14512,182.88,74.8
14513,182.88,81.2
14514,193.04,96.2
14515,154.94,82.1
14516,172.72,63.0
14517,190.5,87.1
14518,175.26,68.0
14519,185.42,79.8
14520,182.88,79.8
14521,152.4,73.0
14522,187.96,81.2
14523,185.42,81.2
14524,187.96,83.0
14525,172.72,66.2
14526,182.88,83.0
14527,187.96,83.0
14528,152.4,71.2
14529,182.88,82.1
14530,170.18,68.0
14531,154.94,68.0
14532,175.26,68.0
14533,187.96,89.8
14534,187.96,83.9
14535,187.96,83.9
14536,167.64,73.0
14537,152.4,73.9
14538,193.04,78.0
14539,187.96,86.2
14540,185.42,79.8
14541,187.96,84.8
14542,187.96,69.9
14543,187.96,78.9
14544,152.4,69.9
14545,172.72,69.9
14546,154.94,73.0
14547,172.72,76.2
14548,154.94,76.2
14549,187.96,77.1
14550,187.96,74.8
14551,193.04,96.2
14552,193.04,88.0
14553,185.42,67.1
14554,190.5,89.8
14555,152.4,73.0
14556,154.94,76.2
14557,187.96,83.9
14558,193.04,82.1
14559,175.26,66.2
14560,187.96,83.0
14561,185.42,78.0
14562,170.18,67.1
14563,152.4,74.8
14564,187.96,84.8
14565,187.96,78.9
14566,185.42,77.1
14567,154.94,74.8
14568,170.18,72.1
14569,167.64,63.0
14570,154.94,74.8
14571,154.94,76.2
14572,152.4,78.0
14573,193.04,82.1
14574,167.64,73.9
14575,187.96,82.1
14576,182.88,74.8
14577,172.72,69.9
14578,187.96,82.1
14579,185.42,84.8
14580,167.64,69.9
14581,182.88,69.9
14582,187.96,82.1
14583,172.72,77.1
14584,170.18,59.9
14585,170.18,64.9
14586,152.4,76.2
14587,170.18,68.0
14588,172.72,79.8
14589,154.94,73.0
14590,182.88,74.8
14591,152.4,83.0
14592,175.26,64.0
14593,193.04,88.9
14594,185.42,78.0
14595,175.26,69.9
14596,182.88,79.8
14597,152.4,71.2
14598,193.04,83.9
14599,175.26,74.8
14600,175.26,69.9
14601,154.94,74.8
14602,190.5,83.9
14603,152.4,68.9
14604,182.88,73.0
14605,170.18,60.8
14606,170.18,64.0
14607,195.58,84.8
14608,187.96,77.1
14609,152.4,67.1
14610,154.94,76.2
14611,185.42,78.0
14612,182.88,68.9
14613,182.88,74.8
14614,152.4,73.9
14615,175.26,71.2
14616,187.96,84.8
14617,182.88,92.1
14618,152.4,73.9
14619,175.26,73.9
14620,182.88,77.1
14621,185.42,68.0
14622,187.96,74.8
14623,185.42,79.8
14624,182.88,67.1
14625,185.42,69.9
14626,172.72,68.0
14627,187.96,86.2
14628,182.88,78.9
14629,187.96,77.1
14630,185.42,78.9
14631,190.5,83.0
14632,175.26,78.0
14633,200.66,89.8
14634,190.5,91.2
14635,185.42,83.9
14636,175.26,69.9
14637,172.72,64.9
14638,154.94,74.8
14639,154.94,79.8
14640,185.42,84.8
14641,190.5,87.1
14642,154.94,77.1
14643,187.96,96.2
14644,154.94,78.9
14645,182.88,72.1
14646,182.88,76.2
14647,185.42,88.0
14648,187.96,84.8
14649,185.42,73.0
14650,185.42,83.0
14651,182.88,69.9
14652,185.42,74.8
14653,185.42,73.9
14654,175.26,71.2
14655,185.42,71.2
14656,154.94,78.9
14657,172.72,64.9
14658,175.26,78.0
14659,182.88,78.9
14660,154.94,69.9
14661,154.94,73.9
14662,187.96,82.1
14663,185.42,78.0
14664,195.58,77.1
14665,182.88,74.8
14666,182.88,81.2
14667,187.96,79.8
14668,152.4,78.9
14669,185.42,77.1
14670,193.04,79.8
14671,198.12,92.1
14672,182.88,76.2
14673,165.1,60.8
14674,152.4,72.1
14675,152.4,74.8
14676,152.4,72.1
14677,154.94,68.9
14678,175.26,68.9
14679,175.26,73.0
14680,195.58,83.9
14681,175.26,71.2
14682,187.96,83.0
14683,154.94,73.0
14684,187.96,81.2
14685,185.42,69.9
14686,152.4,74.8
14687,193.04,88.0
14688,154.94,72.1
14689,172.72,63.0
14690,170.18,68.0
14691,185.42,79.8
14692,175.26,67.1
14693,172.72,64.0
14694,175.26,73.9
14695,154.94,74.8
14696,175.26,74.8
14697,152.4,62.1
14698,152.4,81.2
14699,154.94,78.0
14700,187.96,83.9
14701,187.96,69.9
14702,172.72,73.0
14703,185.42,81.2
14704,182.88,72.1
14705,175.26,72.1
14706,152.4,78.0
14707,154.94,76.2
14708,187.96,84.8
14709,175.26,68.0
14710,152.4,72.1
14711,152.4,78.9
14712,187.96,82.1
14713,175.26,69.9
14714,185.42,81.2
14715,172.72,69.9
14716,175.26,71.2
14717,172.72,73.0
14718,193.04,81.2
14719,170.18,74.8
14720,182.88,78.0
14721,152.4,73.0
14722,152.4,74.8
14723,172.72,66.2
14724,152.4,67.1
14725,198.12,93.0
14726,175.26,72.1
14727,175.26,68.0
14728,182.88,76.2
14729,182.88,77.1
14730,170.18,68.0
14731,187.96,77.1
14732,182.88,74.8
14733,175.26,64.0
14734,200.66,83.9
14735,187.96,83.0
14736,190.5,78.0
14737,185.42,79.8
14738,182.88,89.8
14739,172.72,67.1
14740,185.42,82.1
14741,182.88,74.8
14742,187.96,73.9
14743,172.72,64.9
14744,182.88,76.2
14745,182.88,68.0
14746,172.72,69.9
14747,187.96,84.8
14748,170.18,73.0
14749,182.88,79.8
14750,182.88,79.8
14751,154.94,73.0
14752,152.4,83.0
14753,182.88,78.9
14754,175.26,67.1
14755,152.4,81.2
14756,154.94,76.2
14757,182.88,69.9
14758,152.4,74.8
14759,152.4,77.1
14760,185.42,78.9
14761,175.26,67.1
14762,154.94,74.8
14763,154.94,83.0
14764,182.88,78.0
14765,154.94,78.9
14766,165.1,62.1
14767,187.96,74.8
14768,182.88,86.2
14769,152.4,79.8
14770,152.4,72.1
14771,175.26,69.9
14772,172.72,68.0
14773,170.18,69.9
14774,154.94,69.9
14775,190.5,83.0
14776,187.96,88.9
14777,152.4,78.0
14778,185.42,78.9
14779,185.42,78.0
14780,154.94,69.9
14781,185.42,78.9
14782,182.88,79.8
14783,185.42,81.2
14784,152.4,78.9
14785,152.4,74.8
14786,190.5,84.8
14787,187.96,78.9
14788,182.88,76.2
14789,185.42,83.0
14790,165.1,52.2
14791,187.96,78.0
14792,185.42,74.8
14793,182.88,69.9
14794,182.88,82.1
14795,154.94,76.2
14796,182.88,77.1
14797,152.4,71.2
14798,175.26,74.8
14799,185.42,78.9
14800,175.26,74.8
14801,152.4,74.8
14802,172.72,72.1
14803,195.58,86.2
14804,193.04,88.0
14805,152.4,78.9
14806,152.4,71.2
14807,193.04,93.9
14808,172.72,68.9
14809,165.1,67.1
14810,154.94,73.9
14811,154.94,82.1
14812,185.42,83.9
14813,182.88,78.9
14814,182.88,78.0
14815,182.88,79.8
14816,154.94,73.0
14817,154.94,83.0
14818,185.42,79.8
14819,182.88,76.2
14820,193.04,88.9
14821,175.26,69.9
14822,152.4,68.9
14823,195.58,86.2
14824,152.4,72.1
14825,195.58,88.9
14826,187.96,81.2
14827,152.4,84.8
14828,185.42,78.0
14829,152.4,81.2
14830,152.4,76.2
14831,182.88,79.8
14832,187.96,77.1
14833,187.96,79.8
14834,182.88,71.2
14835,182.88,83.9
14836,152.4,77.1
14837,154.94,78.0
14838,152.4,72.1
14839,182.88,73.0
14840,152.4,69.9
14841,182.88,79.8
14842,175.26,62.1
14843,185.42,81.2
14844,172.72,62.1
14845,185.42,82.1
14846,185.42,78.9
14847,172.72,71.2
14848,190.5,89.8
14849,172.72,69.9
14850,152.4,73.9
14851,190.5,82.1
14852,152.4,72.1
14853,175.26,74.8
14854,154.94,82.1
14855,190.5,83.0
14856,185.42,79.8
14857,170.18,74.8
14858,185.42,82.1
14859,152.4,78.9
14860,152.4,76.2
14861,190.5,82.1
14862,154.94,73.9
14863,154.94,67.1
14864,185.42,78.0
14865,154.94,78.0
14866,172.72,74.8
14867,170.18,78.9
14868,154.94,76.2
14869,185.42,78.9
14870,190.5,83.9
14871,152.4,77.1
14872,152.4,71.2
14873,172.72,68.0
14874,175.26,69.9
14875,175.26,68.0
14876,172.72,74.8
14877,182.88,76.2
14878,185.42,82.1
14879,175.26,73.9
14880,172.72,71.2
14881,154.94,81.2
14882,152.4,72.1
14883,172.72,76.2
14884,152.4,74.8
14885,182.88,76.2
14886,187.96,88.0
14887,154.94,78.9
14888,190.5,84.8
14889,154.94,77.1
14890,182.88,78.0
14891,152.4,81.2
14892,154.94,69.9
14893,175.26,76.2
14894,195.58,86.2
14895,152.4,71.2
14896,182.88,79.8
14897,175.26,64.0
14898,182.88,78.9
14899,152.4,71.2
14900,182.88,87.1
14901,193.04,79.8
14902,154.94,79.8
14903,152.4,74.8
14904,187.96,79.8
14905,154.94,74.8
14906,167.64,64.9
14907,187.96,79.8
14908,170.18,66.2
14909,182.88,76.2
14910,182.88,78.0
14911,175.26,79.8
14912,175.26,76.2
14913,172.72,72.1
14914,182.88,69.9
14915,182.88,73.9
14916,187.96,87.1
14917,187.96,86.2
14918,182.88,73.0
14919,154.94,73.0
14920,185.42,79.8
14921,193.04,93.9
14922,193.04,89.8
14923,170.18,64.0
14924,175.26,67.1
14925,187.96,83.9
14926,187.96,87.1
14927,187.96,78.0
14928,182.88,78.0
14929,182.88,82.1
14930,175.26,69.9
14931,154.94,77.1
14932,152.4,68.9
14933,195.58,94.8
14934,185.42,78.0
14935,185.42,84.8
14936,154.94,68.0
14937,152.4,76.2
14938,152.4,68.9
14939,154.94,66.2
14940,165.1,60.8
14941,175.26,72.1
14942,185.42,78.0
14943,185.42,94.8
14944,172.72,64.0
14945,152.4,71.2
14946,172.72,69.9
14947,203.2,92.1
14948,187.96,78.9
14949,190.5,88.0
14950,190.5,82.1
14951,182.88,69.9
14952,190.5,78.9
14953,154.94,79.8
14954,170.18,64.0
14955,187.96,81.2
14956,170.18,73.9
14957,172.72,72.1
14958,198.12,87.1
14959,185.42,78.0
14960,152.4,64.9
14961,175.26,69.9
14962,167.64,64.9
14963,172.72,64.9
14964,187.96,79.8
14965,172.72,74.8
14966,167.64,64.0
14967,187.96,83.0
14968,182.88,77.1
14969,182.88,72.1
14970,152.4,78.0
14971,193.04,93.9
14972,185.42,79.8
14973,154.94,68.9
14974,182.88,72.1
14975,187.96,76.2
14976,172.72,68.9
14977,193.04,88.9
14978,185.42,88.0
14979,152.4,73.9
14980,182.88,74.8
14981,185.42,86.2
14982,170.18,68.9
14983,175.26,74.8
14984,172.72,73.0
14985,185.42,74.8
14986,154.94,73.0
14987,187.96,81.2
14988,175.26,69.9
14989,190.5,72.1
14990,182.88,74.8
14991,193.04,88.9
14992,175.26,69.9
14993,185.42,82.1
14994,152.4,78.0
14995,190.5,82.1
14996,182.88,74.8
14997,182.88,69.9
14998,185.42,78.9
14999,152.4,73.9
15000,185.42,79.8
15001,175.26,69.9
15002,154.94,73.0
15003,175.26,74.8
15004,182.88,78.0
15005,187.96,77.1
15006,152.4,71.2
15007,152.4,74.8
15008,175.26,72.1
15009,170.18,67.1
15010,187.96,79.8
15011,193.04,86.2
15012,195.58,79.8
15013,154.94,71.2
15014,154.94,71.2
15015,175.26,69.9
15016,182.88,72.1
15017,152.4,68.9
15018,187.96,73.9
15019,193.04,82.1
15020,175.26,68.0
15021,170.18,77.1
15022,172.72,73.0
15023,182.88,69.9
15024,170.18,66.2
15025,182.88,69.9
15026,182.88,74.8
15027,175.26,81.2
15028,154.94,68.9
15029,187.96,81.2
15030,154.94,77.1
15031,175.26,71.2
15032,152.4,69.9
15033,175.26,68.0
15034,175.26,66.2
15035,182.88,74.8
15036,182.88,77.1
15037,187.96,84.8
15038,185.42,73.9
15039,185.42,77.1
15040,175.26,73.0
15041,175.26,69.9
15042,175.26,67.1
15043,154.94,79.8
15044,170.18,60.8
15045,185.42,79.8
15046,154.94,73.0
15047,154.94,77.1
15048,182.88,78.9
15049,187.96,79.8
15050,175.26,77.1
15051,182.88,79.8
15052,185.42,76.2
15053,170.18,64.9
15054,170.18,68.9
15055,152.4,69.9
15056,172.72,68.0
15057,187.96,74.8
15058,193.04,97.1
15059,185.42,79.8
15060,152.4,64.9
15061,152.4,69.9
15062,152.4,83.9
15063,165.1,68.9
15064,152.4,69.9
15065,187.96,74.8
15066,175.26,69.9
15067,190.5,92.1
15068,185.42,72.1
15069,187.96,82.1
15070,167.64,68.0
15071,152.4,78.0
15072,182.88,76.2
15073,170.18,69.9
15074,187.96,83.0
15075,182.88,81.2
15076,182.88,74.8
15077,165.1,66.2
15078,154.94,72.1
15079,182.88,73.9
15080,193.04,79.8
15081,154.94,74.8
15082,152.4,67.1
15083,172.72,67.1
15084,182.88,72.1
15085,182.88,81.2
15086,187.96,76.2
15087,175.26,67.1
15088,193.04,84.8
15089,182.88,74.8
15090,182.88,78.0
15091,182.88,81.2
15092,182.88,83.9
15093,185.42,78.0
15094,175.26,69.9
15095,185.42,79.8
15096,187.96,78.0
15097,182.88,78.9
15098,152.4,69.9
15099,185.42,78.9
15100,172.72,69.9
15101,154.94,76.2
15102,182.88,72.1
15103,185.42,78.0
15104,152.4,73.0
15105,190.5,93.9
15106,152.4,66.2
15107,190.5,82.1
15108,172.72,67.1
15109,187.96,83.9
15110,175.26,74.8
15111,172.72,69.9
15112,187.96,88.9
15113,182.88,78.0
15114,182.88,88.0
15115,175.26,78.9
15116,152.4,64.9
15117,175.26,64.9
15118,187.96,84.8
15119,152.4,78.0
15120,167.64,72.1
15121,154.94,68.0
15122,187.96,78.0
15123,190.5,83.0
15124,182.88,76.2
15125,187.96,83.0
15126,172.72,64.9
15127,182.88,77.1
15128,167.64,68.0
15129,185.42,78.0
15130,182.88,64.9
15131,195.58,83.9
15132,152.4,76.2
15133,182.88,73.0
15134,154.94,74.8
15135,172.72,74.8
15136,187.96,88.0
15137,185.42,78.0
15138,154.94,63.0
15139,182.88,71.2
15140,175.26,76.2
15141,172.72,63.0
15142,152.4,72.1
15143,182.88,77.1
15144,187.96,77.1
15145,165.1,60.8
15146,195.58,88.0
15147,152.4,74.8
15148,187.96,81.2
15149,182.88,74.8
15150,152.4,67.1
15151,175.26,66.2
15152,182.88,83.0
15153,187.96,78.0
15154,172.72,72.1
15155,193.04,89.8
15156,187.96,78.0
15157,175.26,78.0
15158,185.42,78.0
15159,187.96,77.1
15160,182.88,69.9
15161,193.04,83.0
15162,175.26,72.1
15163,167.64,67.1
15164,152.4,72.1
15165,152.4,73.9
15166,175.26,73.0
15167,152.4,76.2
15168,187.96,82.1
15169,170.18,66.2
15170,170.18,72.1
15171,152.4,76.2
15172,187.96,84.8
15173,170.18,64.0
15174,154.94,78.0
15175,175.26,69.9
15176,152.4,68.0
15177,154.94,78.0
15178,170.18,74.8
15179,152.4,69.9
15180,154.94,69.9
15181,154.94,79.8
15182,167.64,59.9
15183,185.42,78.9
15184,170.18,59.9
15185,165.1,64.0
15186,190.5,79.8
15187,152.4,91.2
15188,182.88,73.0
15189,154.94,81.2
15190,185.42,68.0
15191,182.88,73.9
15192,185.42,82.1
15193,187.96,79.8
15194,187.96,84.8
15195,190.5,88.9
15196,190.5,77.1
15197,172.72,66.2
15198,172.72,71.2
15199,172.72,67.1
15200,193.04,83.9
15201,193.04,93.0
15202,172.72,72.1
15203,175.26,67.1
15204,187.96,84.8
15205,193.04,89.8
15206,182.88,69.9
15207,187.96,84.8
15208,170.18,74.8
15209,185.42,83.0
15210,170.18,64.9
15211,190.5,86.2
15212,182.88,79.8
15213,182.88,84.8
15214,170.18,68.0
15215,154.94,76.2
15216,185.42,76.2
15217,152.4,68.9
15218,154.94,78.9
15219,175.26,74.8
15220,190.5,83.9
15221,185.42,84.8
15222,170.18,64.9
15223,170.18,64.9
15224,187.96,83.9
15225,152.4,68.0
15226,182.88,77.1
15227,154.94,72.1
15228,187.96,83.0
15229,185.42,81.2
15230,193.04,83.9
15231,187.96,83.9
15232,182.88,82.1
15233,195.58,87.1
15234,193.04,82.1
15235,154.94,74.8
15236,175.26,73.0
15237,187.96,73.9
15238,152.4,74.8
15239,167.64,69.9
15240,182.88,83.9
15241,182.88,78.0
15242,152.4,74.8
15243,154.94,77.1
15244,182.88,76.2
15245,182.88,73.0
15246,170.18,64.9
15247,170.18,68.9
15248,154.94,73.9
15249,187.96,78.9
15250,152.4,72.1
15251,154.94,68.9
15252,185.42,83.9
15253,154.94,73.9
15254,154.94,79.8
15255,185.42,83.9
15256,187.96,78.9
15257,175.26,69.9
15258,175.26,73.0
15259,160.02,62.1
15260,187.96,77.1
15261,170.18,60.8
15262,170.18,67.1
15263,152.4,74.8
15264,193.04,83.9
15265,154.94,71.2
15266,185.42,84.8
15267,154.94,72.1
15268,154.94,73.0
15269,182.88,79.8
15270,195.58,92.1
15271,154.94,73.9
15272,175.26,71.2
15273,185.42,77.1
15274,185.42,76.2
15275,187.96,82.1
15276,154.94,72.1
15277,152.4,72.1
15278,182.88,73.9
15279,193.04,84.8
15280,193.04,88.0
15281,170.18,64.9
15282,185.42,74.8
15283,193.04,84.8
15284,152.4,71.2
15285,175.26,68.9
15286,175.26,66.2
15287,187.96,78.9
15288,175.26,73.9
15289,187.96,79.8
15290,154.94,72.1
15291,170.18,63.0
15292,154.94,71.2
15293,175.26,69.9
15294,175.26,71.2
15295,187.96,78.9
15296,152.4,69.9
15297,187.96,77.1
15298,182.88,73.9
15299,185.42,78.0
15300,175.26,68.0
15301,187.96,77.1
15302,152.4,63.0
15303,182.88,71.2
15304,154.94,69.9
15305,182.88,78.9
15306,172.72,67.1
15307,154.94,78.0
15308,154.94,74.8
15309,187.96,81.2
15310,190.5,78.0
15311,152.4,83.9
15312,185.42,78.9
15313,154.94,71.2
15314,165.1,64.0
15315,154.94,74.8
15316,170.18,69.9
15317,187.96,77.1
15318,185.42,79.8
15319,154.94,78.0
15320,182.88,79.8
15321,170.18,68.9
15322,175.26,74.8
15323,172.72,69.9
15324,175.26,73.9
15325,185.42,78.0
15326,185.42,83.9
15327,175.26,68.9
15328,187.96,78.0
15329,182.88,64.9
15330,182.88,78.9
15331,190.5,93.9
15332,154.94,72.1
15333,187.96,78.0
15334,182.88,79.8
15335,175.26,74.8
15336,154.94,77.1
15337,182.88,78.9
15338,190.5,84.8
15339,152.4,74.8
15340,152.4,73.9
15341,154.94,74.8
15342,185.42,83.0
15343,182.88,81.2
15344,190.5,76.2
15345,154.94,68.9
15346,175.26,69.9
15347,182.88,79.8
15348,185.42,78.0
15349,182.88,77.1
15350,154.94,71.2
15351,182.88,73.0
15352,154.94,71.2
15353,185.42,78.9
15354,154.94,62.1
15355,175.26,69.9
15356,182.88,79.8
15357,182.88,83.9
15358,185.42,79.8
15359,175.26,71.2
15360,154.94,72.1
15361,165.1,55.8
15362,187.96,78.0
15363,172.72,69.9
15364,190.5,84.8
15365,154.94,78.0
15366,175.26,73.0
15367,170.18,64.0
15368,193.04,83.9
15369,185.42,77.1
15370,170.18,69.9
15371,193.04,96.2
15372,182.88,74.8
15373,170.18,64.9
15374,170.18,64.9
15375,175.26,84.8
15376,185.42,74.8
15377,152.4,77.1
15378,154.94,77.1
15379,167.64,64.9
15380,152.4,83.0
15381,185.42,83.9
15382,152.4,74.8
15383,172.72,68.9
15384,187.96,78.0
15385,175.26,69.9
15386,187.96,84.8
15387,172.72,72.1
15388,170.18,68.0
15389,187.96,78.9
15390,175.26,77.1
15391,198.12,83.9
15392,182.88,81.2
15393,182.88,74.8
15394,187.96,81.2
15395,190.5,84.8
15396,152.4,68.0
15397,154.94,78.9
15398,203.2,96.2
15399,182.88,79.8
15400,185.42,74.8
15401,175.26,74.8
15402,190.5,92.1
15403,182.88,82.1
15404,152.4,73.9
15405,182.88,72.1
15406,154.94,78.0
15407,190.5,83.9
15408,152.4,76.2
15409,172.72,64.0
15410,187.96,81.2
15411,154.94,83.9
15412,167.64,67.1
15413,170.18,64.0
15414,175.26,63.0
15415,152.4,76.2
15416,195.58,92.1
15417,182.88,73.0
15418,152.4,78.0
15419,172.72,68.9
15420,185.42,74.8
15421,187.96,78.9
15422,182.88,81.2
15423,185.42,73.9
15424,175.26,73.0
15425,193.04,88.0
15426,170.18,64.9
15427,152.4,72.1
15428,187.96,78.9
15429,190.5,76.2
15430,170.18,67.1
15431,175.26,73.0
15432,195.58,86.2
15433,182.88,72.1
15434,193.04,89.8
15435,190.5,78.0
15436,182.88,71.2
15437,187.96,77.1
15438,154.94,79.8
15439,190.5,83.0
15440,152.4,82.1
15441,175.26,69.9
15442,182.88,73.9
15443,152.4,72.1
15444,154.94,72.1
15445,175.26,73.0
15446,170.18,68.0
15447,182.88,78.0
15448,185.42,73.0
15449,185.42,82.1
15450,152.4,73.0
15451,175.26,72.1
15452,175.26,73.0
15453,187.96,79.8
15454,175.26,68.0
15455,154.94,68.0
15456,175.26,73.9
15457,170.18,62.1
15458,193.04,79.8
15459,152.4,77.1
15460,182.88,68.9
15461,182.88,73.0
15462,185.42,69.9
15463,175.26,73.9
15464,170.18,68.9
15465,187.96,82.1
15466,167.64,60.8
15467,187.96,88.9
15468,154.94,68.9
15469,182.88,73.0
15470,185.42,69.9
15471,154.94,68.9
15472,187.96,84.8
15473,182.88,82.1
15474,182.88,76.2
15475,172.72,63.0
15476,154.94,77.1
15477,175.26,73.0
15478,175.26,73.0
15479,175.26,69.9
15480,190.5,87.1
15481,152.4,68.9
15482,167.64,73.0
15483,187.96,79.8
15484,152.4,69.9
15485,190.5,87.1
15486,175.26,73.0
15487,175.26,69.9
15488,190.5,86.2
15489,193.04,87.1
15490,185.42,72.1
15491,154.94,68.9
15492,187.96,83.0
15493,185.42,77.1
15494,185.42,74.8
15495,182.88,77.1
15496,175.26,72.1
15497,190.5,68.9
15498,193.04,84.8
15499,154.94,72.1
15500,152.4,74.8
15501,154.94,74.8
15502,182.88,77.1
15503,200.66,74.8
15504,170.18,67.1
15505,152.4,74.8
15506,152.4,69.9
15507,185.42,74.8
15508,154.94,74.8
15509,193.04,93.0
15510,193.04,81.2
15511,195.58,81.2
15512,152.4,68.9
15513,152.4,71.2
15514,190.5,83.9
15515,167.64,59.9
15516,154.94,73.9
15517,187.96,88.0
15518,193.04,82.1
15519,152.4,71.2
15520,172.72,78.0
15521,193.04,93.9
15522,152.4,78.9
15523,152.4,74.8
15524,185.42,77.1
15525,182.88,74.8
15526,175.26,77.1
15527,175.26,68.9
15528,185.42,72.1
15529,154.94,74.8
15530,154.94,78.0
15531,152.4,78.0
15532,187.96,76.2
15533,170.18,69.9
15534,154.94,78.9
15535,175.26,74.8
15536,152.4,78.0
15537,175.26,66.2
15538,175.26,68.0
15539,185.42,78.0
15540,170.18,66.2
15541,182.88,76.2
15542,175.26,66.2
15543,152.4,73.0
15544,154.94,73.0
15545,182.88,73.9
15546,185.42,79.8
15547,172.72,71.2
15548,152.4,69.9
15549,175.26,64.9
15550,154.94,77.1
15551,152.4,69.9
15552,187.96,79.8
15553,182.88,72.1
15554,170.18,69.9
15555,185.42,78.9
15556,187.96,84.8
15557,152.4,74.8
15558,187.96,78.9
15559,185.42,83.0
15560,182.88,79.8
15561,185.42,73.0
15562,170.18,73.9
15563,154.94,79.8
15564,152.4,64.9
15565,154.94,86.2
15566,190.5,83.0
15567,175.26,64.9
15568,152.4,73.9
15569,193.04,83.9
15570,175.26,68.0
15571,193.04,84.8
15572,187.96,77.1
15573,198.12,78.9
15574,182.88,74.8
15575,182.88,74.8
15576,182.88,79.8
15577,193.04,86.2
15578,172.72,69.9
15579,175.26,71.2
15580,182.88,78.0
15581,172.72,64.9
15582,182.88,78.9
15583,152.4,78.0
15584,182.88,86.2
15585,175.26,74.8
15586,187.96,74.8
15587,185.42,76.2
15588,170.18,67.1
15589,154.94,73.0
15590,182.88,72.1
15591,182.88,74.8
15592,182.88,77.1
15593,187.96,79.8
15594,182.88,69.9
15595,167.64,73.9
15596,152.4,72.1
15597,152.4,73.0
15598,187.96,83.0
15599,172.72,71.2
15600,193.04,88.0
15601,195.58,89.8
15602,154.94,72.1
15603,154.94,68.9
15604,152.4,73.9
15605,152.4,67.1
15606,175.26,64.0
15607,172.72,63.0
15608,185.42,81.2
15609,193.04,76.2
15610,182.88,76.2
15611,182.88,81.2
15612,182.88,78.0
15613,193.04,89.8
15614,152.4,69.9
15615,172.72,66.2
15616,172.72,69.9
15617,182.88,73.0
15618,152.4,76.2
15619,182.88,87.1
15620,195.58,77.1
15621,193.04,83.0
15622,152.4,73.9
15623,187.96,78.9
15624,152.4,71.2
15625,187.96,79.8
15626,152.4,64.0
15627,172.72,69.9
15628,170.18,68.0
15629,170.18,72.1
15630,182.88,72.1
15631,182.88,73.9
15632,172.72,69.9
15633,175.26,68.0
15634,175.26,72.1
15635,182.88,84.8
15636,187.96,86.2
15637,182.88,76.2
15638,182.88,77.1
15639,185.42,83.9
15640,172.72,68.0
15641,152.4,78.9
15642,185.42,86.2
15643,172.72,68.0
15644,175.26,77.1
15645,152.4,76.2
15646,187.96,79.8
15647,175.26,69.9
15648,170.18,72.1
15649,190.5,88.0
15650,154.94,69.9
15651,185.42,76.2
15652,187.96,73.9
15653,190.5,79.8
15654,152.4,86.2
15655,187.96,89.8
15656,152.4,74.8
15657,193.04,88.9
15658,182.88,69.9
15659,182.88,78.0
15660,187.96,82.1
15661,187.96,83.0
15662,185.42,84.8
15663,190.5,86.2
15664,175.26,68.0
15665,170.18,68.0
15666,152.4,71.2
15667,172.72,67.1
15668,170.18,71.2
15669,175.26,71.2
15670,154.94,72.1
15671,152.4,77.1
15672,182.88,72.1
15673,152.4,69.9
15674,187.96,83.9
15675,175.26,69.9
15676,170.18,64.9
15677,182.88,77.1
15678,154.94,77.1
15679,152.4,73.9
15680,187.96,78.0
15681,175.26,69.9
15682,190.5,89.8
15683,154.94,68.9
15684,165.1,64.9
15685,182.88,76.2
15686,193.04,88.0
15687,154.94,73.0
15688,175.26,66.2
15689,187.96,87.1
15690,187.96,81.2
15691,182.88,77.1
15692,175.26,67.1
15693,165.1,66.2
15694,175.26,76.2
15695,182.88,73.0
15696,185.42,83.0
15697,193.04,82.1
15698,190.5,88.9
15699,182.88,76.2
15700,170.18,68.9
15701,187.96,79.8
15702,182.88,82.1
15703,152.4,69.9
15704,182.88,79.8
15705,185.42,78.9
15706,182.88,79.8
15707,182.88,76.2
15708,187.96,87.1
15709,175.26,77.1
15710,170.18,68.0
15711,182.88,76.2
15712,182.88,78.9
15713,182.88,73.9
15714,185.42,82.1
15715,182.88,81.2
15716,152.4,74.8
15717,182.88,87.1
15718,187.96,81.2
15719,172.72,68.0
15720,175.26,66.2
15721,182.88,77.1
15722,187.96,78.9
15723,185.42,78.9
15724,152.4,68.0
15725,182.88,77.1
15726,172.72,69.9
15727,187.96,83.9
15728,187.96,81.2
15729,185.42,86.2
15730,154.94,78.9
15731,175.26,68.0
15732,172.72,66.2
15733,172.72,68.0
15734,154.94,72.1
15735,175.26,68.0
15736,187.96,78.9
15737,154.94,74.8
15738,154.94,77.1
15739,185.42,77.1
15740,185.42,76.2
15741,154.94,73.0
15742,154.94,78.9
15743,182.88,82.1
15744,154.94,74.8
15745,190.5,87.1
15746,185.42,78.0
15747,185.42,83.0
15748,187.96,77.1
15749,185.42,79.8
15750,172.72,66.2
15751,152.4,84.8
15752,187.96,81.2
